,time_slot,day_of_week,T,RH,AH,PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),true_label,given_label,true_error
8624,night,saturday,5.8,59.6,0.5523,712.0,848.0,989.0,971.0,-0.2991436418663051,-0.505670719325284,0
8625,night,saturday,4.9,62.6,0.5477,732.0,789.0,1003.0,1076.0,-0.4383736885020959,-0.3181832931036495,0
8627,morning,saturday,4.2,62.5,0.5191,681.0,889.0,948.0,813.0,-0.7168337817736777,-0.619992320679939,0
8628,morning,saturday,3.1,68.6,0.5302,727.0,810.0,989.0,1001.0,-0.7168337817736777,-0.5376807677045874,0
8629,morning,saturday,4.6,54.6,0.4682,587.0,1082.0,866.0,655.0,-0.925678851727364,-1.0909973182611183,0
8630,morning,saturday,5.0,54.5,0.4788,818.0,842.0,1034.0,933.0,-0.5776037351378869,-0.4279320304041184,0
8631,morning,saturday,7.0,48.1,0.4847,928.0,701.0,1112.0,1088.0,0.1185464980410675,-0.1855702355322495,0
8632,morning,saturday,10.0,37.7,0.4643,658.0,957.0,866.0,562.0,-0.7168337817736777,-0.8943641639311114,0
8633,morning,saturday,13.0,30.3,0.452,772.0,870.0,955.0,586.0,-0.7168337817736777,-0.6062737285173805,0
8634,morning,saturday,14.0,28.1,0.4476,777.0,830.0,929.0,617.0,-0.4383736885020959,-0.6520023690592425,0
8635,afternoon,saturday,13.3,28.9,0.4399,843.0,787.0,998.0,705.0,-0.3687586651842005,-0.4690878068917943,0
8636,afternoon,saturday,13.4,29.0,0.4436,913.0,724.0,1035.0,814.0,0.0489314747231723,-0.3913491179706287,0
8637,afternoon,saturday,13.5,28.3,0.4374,806.0,820.0,966.0,615.0,-0.4383736885020959,-0.5834094082464494,0
8638,afternoon,saturday,13.0,29.7,0.442,868.0,751.0,1015.0,804.0,-0.2295286185484095,-0.4233591663499322,0
8639,afternoon,saturday,11.6,38.7,0.5271,916.0,721.0,1125.0,861.0,-0.0902985719126186,-0.0438114498524771,0
8640,evening,saturday,8.6,56.3,0.6312,888.0,695.0,1176.0,980.0,-0.1599135952305142,0.0247815109603159,0
8641,evening,saturday,8.5,57.9,0.6435,945.0,654.0,1205.0,1077.0,0.2577765446768585,0.2305603933986952,0
8642,evening,saturday,7.8,63.4,0.6735,1010.0,622.0,1284.0,1214.0,0.3273915679947541,0.4637764601621917,0
8643,evening,saturday,7.2,69.5,0.7084,985.0,635.0,1255.0,1169.0,0.7450817079021269,0.5232236928666124,0
8644,night,saturday,6.5,74.7,0.7248,891.0,697.0,1197.0,1079.0,0.0489314747231723,0.1985503450193917,0
8645,night,saturday,6.5,73.9,0.7224,856.0,707.0,1171.0,1147.0,-0.1599135952305142,0.1345302482607848,0
8646,night,sunday,6.8,72.1,0.7143,949.0,665.0,1220.0,1260.0,0.188161521358963,0.4134749555661434,0
8647,night,sunday,7.0,60.0,0.6055,742.0,842.0,998.0,929.0,-0.2295286185484095,-0.4553692147292356,0
8648,night,sunday,7.2,47.8,0.487,590.0,1088.0,826.0,465.0,-0.8560638284094687,-1.1138616385320492,0
8649,night,sunday,7.2,47.3,0.483,545.0,1166.0,803.0,398.0,-0.925678851727364,-1.1641631431280977,0
8650,night,sunday,6.8,52.9,0.5245,527.0,1203.0,810.0,342.0,-0.9952938750452596,-1.150444550965539,0
8651,morning,sunday,5.8,65.0,0.6029,479.0,1285.0,822.0,313.0,-1.064908898363155,-1.150444550965539,0
8652,morning,sunday,5.8,59.4,0.5502,454.0,1433.0,788.0,292.0,-1.1345239216810503,-1.2281832398867043,0
8653,morning,sunday,5.5,58.3,0.529,505.0,1246.0,833.0,367.0,-1.064908898363155,-1.1641631431280977,0
8654,morning,sunday,5.9,54.8,0.5119,500.0,1219.0,818.0,387.0,-1.064908898363155,-1.1138616385320492,0
8655,morning,sunday,7.3,48.7,0.5007,541.0,1148.0,829.0,399.0,-0.9952938750452596,-1.0681329979901872,0
8656,morning,sunday,9.4,39.9,0.4707,535.0,1162.0,783.0,376.0,-0.9952938750452596,-1.1047159104236768,0
8657,morning,sunday,11.2,33.8,0.449,582.0,1081.0,792.0,377.0,-0.8560638284094687,-0.9629571247439044,0
8658,morning,sunday,12.3,29.9,0.4255,603.0,1055.0,782.0,379.0,-0.7864488050915732,-0.9675299887980908,0
8659,afternoon,sunday,14.8,23.7,0.3945,624.0,1002.0,787.0,387.0,-0.7864488050915732,-0.9858214450148356,0
8660,afternoon,sunday,13.1,26.6,0.399,844.0,830.0,990.0,552.0,-0.5079887118199915,-0.5422536317587736,0
8661,afternoon,sunday,13.3,25.7,0.3914,1095.0,609.0,1210.0,930.0,0.6058516612663358,-0.0300928576899185,0
8662,afternoon,sunday,12.0,27.7,0.3885,711.0,912.0,850.0,554.0,-0.4383736885020959,-0.8120526109557598,0
8663,afternoon,sunday,11.5,30.1,0.4067,778.0,839.0,916.0,723.0,-0.2991436418663051,-0.6291380487883115,0
8664,evening,sunday,10.1,33.2,0.4115,923.0,735.0,1036.0,875.0,0.1185464980410675,-0.1901430995864357,0
8665,evening,sunday,8.6,38.1,0.4282,821.0,797.0,942.0,949.0,0.2577765446768585,-0.2541631963450426,0
8666,evening,sunday,8.0,41.2,0.4433,778.0,834.0,926.0,869.0,-0.0206835485947231,-0.3593390695913253,0
8667,evening,sunday,7.5,43.8,0.4551,714.0,879.0,905.0,747.0,-0.4383736885020959,-0.5879822723006356,0
8668,night,sunday,6.8,46.9,0.465,680.0,918.0,891.0,740.0,-0.5079887118199915,-0.6520023690592425,0
8669,night,sunday,6.1,46.3,0.4394,718.0,883.0,903.0,807.0,-0.5079887118199915,-0.6017008644631943,0
8670,night,monday,5.6,45.5,0.4187,666.0,939.0,836.0,653.0,-0.5079887118199915,-0.8029068828473873,0
8671,night,monday,5.4,48.8,0.4393,666.0,960.0,848.0,553.0,-0.6472187584557824,-0.7708968344680839,0
8672,night,monday,5.1,51.2,0.4534,561.0,1080.0,785.0,412.0,-0.8560638284094687,-1.04069581366507,0
8673,night,monday,5.3,51.0,0.4563,470.0,1311.0,708.0,289.0,-1.064908898363155,-1.2327561039408907,0
8674,night,monday,5.2,57.2,0.5094,443.0,1490.0,730.0,262.0,-1.204138944998946,-1.2236103758325183,0
8675,morning,monday,4.5,63.1,0.5381,460.0,1359.0,755.0,288.0,-1.204138944998946,-1.0909973182611183,0
8676,morning,monday,5.2,54.5,0.486,474.0,1312.0,753.0,310.0,-1.1345239216810503,-1.1367259588029803,0
8677,morning,monday,5.6,51.3,0.4712,562.0,1099.0,827.0,418.0,-0.9952938750452596,-0.885218435822739,0
8678,morning,monday,5.9,45.4,0.4244,771.0,812.0,941.0,769.0,-0.4383736885020959,-0.4050677101331874,0
8679,morning,monday,6.9,41.3,0.4145,837.0,755.0,978.0,881.0,-0.1599135952305142,-0.4050677101331874,0
8680,morning,monday,8.6,34.2,0.3834,789.0,839.0,910.0,816.0,-0.3687586651842005,-0.6840124174385459,0
8681,morning,monday,9.6,27.7,0.3308,731.0,912.0,811.0,684.0,-0.5079887118199915,-0.90808275609367,0
8682,morning,monday,10.6,25.3,0.3224,731.0,911.0,799.0,627.0,-0.5776037351378869,-0.9812485809606494,0
8683,afternoon,monday,10.2,25.6,0.3181,726.0,921.0,779.0,523.0,-0.5776037351378869,-1.0086857652857666,0
8684,afternoon,monday,10.0,25.2,0.3079,740.0,919.0,788.0,502.0,-0.6472187584557824,-1.0041129012315804,0
8685,afternoon,monday,9.7,25.7,0.3088,737.0,913.0,805.0,604.0,-0.5776037351378869,-0.9903943090690216,0
8686,afternoon,monday,9.7,26.8,0.3226,753.0,886.0,819.0,682.0,-0.5079887118199915,-0.9309470763646012,0
8687,afternoon,monday,9.4,27.3,0.3216,827.0,825.0,888.0,846.0,-0.2991436418663051,-0.6291380487883115,0
8688,evening,monday,7.9,28.0,0.2999,961.0,726.0,985.0,1027.0,0.2577765446768585,-0.3456204774287667,0
8689,evening,monday,6.9,30.7,0.3066,1147.0,621.0,1148.0,1315.0,1.1627718478094993,0.1619674325859021,1
8690,evening,monday,6.1,33.3,0.3152,1162.0,600.0,1137.0,1363.0,1.4412319410810814,0.2991533542114883,1
8691,evening,monday,5.0,37.4,0.329,935.0,720.0,982.0,1236.0,0.4666216146305448,-0.2450174682366702,0
8692,night,monday,4.2,40.9,0.3417,763.0,861.0,865.0,1076.0,-0.4383736885020959,-0.6245651847341253,0
8693,night,monday,3.9,43.5,0.3538,834.0,781.0,924.0,1200.0,-0.2295286185484095,-0.3044647009410908,0
8694,night,tuesday,3.0,47.7,0.3658,734.0,860.0,868.0,1081.0,-0.4383736885020959,-0.5605450879755184,0
8695,night,tuesday,2.5,52.1,0.3855,781.0,799.0,918.0,1174.0,-0.4383736885020959,-0.4325048944583046,0
8696,night,tuesday,2.0,53.5,0.3831,659.0,920.0,851.0,1033.0,-0.6472187584557824,-0.8303440671725045,0
8697,night,tuesday,1.0,56.7,0.3803,576.0,1040.0,815.0,900.0,-0.925678851727364,-1.0727058620443737,0
8699,morning,tuesday,1.4,56.8,0.3903,574.0,1035.0,820.0,886.0,-0.9952938750452596,-1.017831493394139,0
8700,morning,tuesday,0.9,58.4,0.388,638.0,949.0,846.0,949.0,-0.9952938750452596,-0.839489795280877,0
8701,morning,tuesday,0.3,61.0,0.3881,786.0,817.0,931.0,1037.0,-0.5776037351378869,-0.5468264958129597,0
8702,morning,tuesday,0.9,59.1,0.3913,1247.0,558.0,1360.0,1571.0,0.8843117545379177,0.9439271858517432,0
8703,morning,tuesday,4.1,47.9,0.3959,1462.0,449.0,1599.0,1885.0,2.3462272442137224,1.3326206304575707,1
8704,morning,tuesday,7.7,34.6,0.3652,1188.0,554.0,1265.0,1683.0,1.3716169177631856,0.5095051007040537,0
8705,morning,tuesday,10.9,25.7,0.3341,1060.0,650.0,1091.0,1412.0,0.6058516612663358,-0.0072285374189874,0
8706,morning,tuesday,13.7,17.4,0.2715,875.0,797.0,864.0,1006.0,-0.1599135952305142,-0.6931581455469183,0
8707,afternoon,tuesday,14.0,16.8,0.2672,902.0,780.0,882.0,855.0,-0.2295286185484095,-0.6702938252759874,0
8708,afternoon,tuesday,14.1,17.0,0.2729,1006.0,705.0,988.0,964.0,-0.0206835485947231,-0.4782335350001667,0
8709,afternoon,tuesday,15.0,15.8,0.2678,968.0,732.0,920.0,886.0,0.1185464980410675,-0.4965249912169115,0
8710,afternoon,tuesday,16.5,14.9,0.2775,975.0,739.0,926.0,947.0,0.1185464980410675,-0.5193893114878425,0
8711,afternoon,tuesday,15.8,16.7,0.2972,964.0,729.0,957.0,984.0,-0.0902985719126186,-0.418786302295746,0
8712,evening,tuesday,13.2,23.9,0.3597,1196.0,581.0,1222.0,1450.0,0.6754666845842314,0.3723191790784675,0
8713,evening,tuesday,11.0,33.8,0.4436,1387.0,487.0,1499.0,1837.0,2.06776715094214,1.3189020382950123,0
8714,evening,tuesday,9.5,39.0,0.4644,1408.0,466.0,1531.0,1899.0,2.6246873374853044,1.4103593193787365,1
8715,evening,tuesday,8.5,42.4,0.4716,1094.0,600.0,1198.0,1629.0,0.7450817079021269,0.6375452942212675,0
8716,night,tuesday,7.5,44.0,0.4564,916.0,687.0,1055.0,1490.0,0.188161521358963,0.2076960731277641,0
8717,night,tuesday,6.6,46.0,0.4505,783.0,785.0,954.0,1319.0,-0.5079887118199915,-0.2130074198573667,0
8718,night,wednesday,5.5,49.6,0.4526,771.0,795.0,949.0,1247.0,-0.5079887118199915,-0.2038616917489943,0
8719,night,wednesday,4.9,52.2,0.4567,741.0,821.0,927.0,1144.0,-0.5776037351378869,-0.3639119336455115,0
8720,night,wednesday,4.6,53.5,0.4584,663.0,889.0,887.0,1014.0,-0.7864488050915732,-0.6291380487883115,0
8721,night,wednesday,4.7,53.1,0.4589,600.0,985.0,873.0,885.0,-0.925678851727364,-0.7937611547390149,0
8722,night,wednesday,3.8,56.8,0.4614,616.0,969.0,893.0,875.0,-0.925678851727364,-0.8257712031183183,0
8723,morning,wednesday,2.3,63.5,0.463,640.0,902.0,909.0,971.0,-0.8560638284094687,-0.7388867860887804,0
8724,morning,wednesday,2.0,64.9,0.4657,707.0,851.0,959.0,1048.0,-0.8560638284094687,-0.6017008644631943,0
8725,morning,wednesday,2.0,65.3,0.4688,865.0,708.0,1061.0,1223.0,-0.2991436418663051,-0.0758214982317805,0
8726,morning,wednesday,3.3,61.6,0.4829,1322.0,490.0,1497.0,1756.0,1.5108469643989766,1.552118105058509,0
8727,morning,wednesday,5.7,52.5,0.4851,1479.0,419.0,1685.0,2014.0,2.6943023608032,1.8173442202013088,0
8728,morning,wednesday,8.3,43.5,0.4774,1255.0,504.0,1375.0,1855.0,1.1627718478094993,1.204580436940357,0
8729,morning,wednesday,10.5,38.9,0.4926,1117.0,549.0,1261.0,1795.0,0.8146967312200221,0.9027714093640674,0
8730,morning,wednesday,14.5,33.4,0.5488,996.0,593.0,1198.0,1575.0,0.1185464980410675,0.6329724301670813,0
8731,afternoon,wednesday,15.7,34.6,0.6147,1023.0,573.0,1305.0,1461.0,0.188161521358963,0.7838769439552261,0
8732,afternoon,wednesday,16.1,36.3,0.6593,988.0,589.0,1292.0,1314.0,0.0489314747231723,0.6512638863838262,0
8733,afternoon,wednesday,17.3,34.5,0.6728,924.0,612.0,1216.0,1147.0,-0.1599135952305142,0.5095051007040537,0
8734,afternoon,wednesday,17.6,34.1,0.6781,882.0,638.0,1189.0,948.0,-0.2991436418663051,0.4134749555661434,0
8735,afternoon,wednesday,18.0,33.1,0.6779,985.0,592.0,1271.0,1252.0,-0.1599135952305142,0.5826709255710331,0
8736,evening,wednesday,14.6,41.0,0.6792,1234.0,476.0,1520.0,1676.0,1.1627718478094993,1.4789522801915294,0
8737,evening,wednesday,12.8,46.2,0.6794,1436.0,407.0,1747.0,2056.0,2.2069971975779312,2.114580383723412,0
8738,evening,wednesday,11.5,53.9,0.7312,1413.0,407.0,1724.0,2088.0,2.6246873374853044,2.018550238585502,0
8739,evening,wednesday,10.6,58.8,0.7512,1297.0,458.0,1606.0,1945.0,2.3462272442137224,1.826489948309681,0
8740,night,wednesday,9.7,60.0,0.7238,870.0,671.0,1181.0,1482.0,-0.0902985719126186,0.24885184961544,0
8741,night,wednesday,8.3,64.2,0.7071,837.0,670.0,1161.0,1448.0,-0.2295286185484095,0.3037262182656745,0
8742,night,thursday,7.8,65.5,0.6961,800.0,705.0,1130.0,1304.0,-0.3687586651842005,0.1116659279898538,0
8743,night,thursday,7.5,65.9,0.6868,739.0,767.0,1070.0,1186.0,-0.5776037351378869,-0.1855702355322495,0
8744,night,thursday,6.1,72.1,0.6847,715.0,801.0,1067.0,1051.0,-0.7168337817736777,-0.3501933414829529,0
8745,night,thursday,4.6,78.2,0.6684,731.0,784.0,1062.0,1038.0,-0.7168337817736777,-0.441650622566677,0
8746,night,thursday,4.0,80.9,0.667,673.0,838.0,1034.0,969.0,-0.7864488050915732,-0.5605450879755184,0
8747,morning,thursday,4.2,79.1,0.6611,668.0,874.0,1020.0,951.0,-0.925678851727364,-0.619992320679939,0
8748,morning,thursday,5.3,73.2,0.6577,681.0,852.0,1020.0,970.0,-0.8560638284094687,-0.5788365441922633,0
8749,morning,thursday,4.3,76.1,0.6395,831.0,720.0,1143.0,1090.0,-0.5776037351378869,-0.084967226340153,0
8750,morning,thursday,4.8,74.6,0.647,1299.0,457.0,1606.0,1673.0,1.3716169177631856,1.5704095612752536,0
8751,morning,thursday,7.5,64.5,0.6702,1328.0,439.0,1620.0,1833.0,1.2323868711273949,1.5338266488417638,0
8752,morning,thursday,11.7,49.3,0.6772,1105.0,511.0,1372.0,1828.0,0.9539267778558131,0.9393543217975572,0
8753,morning,thursday,14.7,41.2,0.6857,1039.0,549.0,1308.0,1724.0,0.3970065913126496,0.7884498080094123,0
8754,morning,thursday,17.4,33.2,0.6535,999.0,578.0,1258.0,1547.0,0.1185464980410675,0.51407796475824,0
8755,afternoon,thursday,18.8,26.2,0.5637,969.0,612.0,1196.0,1300.0,0.1185464980410675,0.2991533542114883,0
8756,afternoon,thursday,19.1,18.1,0.3955,945.0,692.0,1082.0,1000.0,-0.0206835485947231,-0.3181832931036495,0
8757,afternoon,thursday,19.5,15.3,0.3431,946.0,705.0,1016.0,942.0,0.0489314747231723,-0.4690878068917943,0
8758,afternoon,thursday,20.2,14.4,0.337,807.0,821.0,901.0,745.0,-0.2295286185484095,-0.6794395533843598,0
8759,afternoon,thursday,19.8,16.0,0.3632,925.0,721.0,1022.0,941.0,-0.1599135952305142,-0.286173244724346,0
8760,evening,thursday,16.5,21.6,0.4012,1074.0,593.0,1186.0,1232.0,0.3970065913126496,0.1573945685317159,0
8761,evening,thursday,14.5,18.3,0.2996,1291.0,531.0,1295.0,1527.0,1.7893070576705588,0.3997563634035848,1
8762,evening,thursday,12.8,22.8,0.3364,1399.0,497.0,1458.0,1746.0,2.276612220895827,0.9530729139601156,1
8763,evening,thursday,11.5,35.9,0.4862,1136.0,547.0,1233.0,1741.0,1.4412319410810814,0.7472940315217365,0
8764,night,thursday,9.5,34.6,0.411,882.0,705.0,985.0,1433.0,-0.0206835485947231,-0.1169772747194564,0
8765,night,thursday,8.3,38.2,0.4203,760.0,806.0,922.0,1235.0,-0.5079887118199915,-0.4279320304041184,0
8766,night,friday,7.7,41.7,0.4387,774.0,786.0,949.0,1173.0,-0.5079887118199915,-0.3273290212120219,0
8767,night,friday,6.8,44.9,0.4472,751.0,798.0,936.0,1171.0,-0.5079887118199915,-0.3822033898622564,0
8768,night,friday,5.7,49.4,0.4551,662.0,905.0,887.0,1024.0,-0.7864488050915732,-0.7251681939262218,0
8769,night,friday,5.7,50.1,0.4629,609.0,968.0,864.0,928.0,-0.925678851727364,-0.8257712031183183,0
8771,morning,friday,4.9,55.2,0.4807,594.0,999.0,870.0,871.0,-0.9952938750452596,-0.9766757169064632,0
8772,morning,friday,4.5,56.3,0.48,631.0,985.0,908.0,884.0,-1.064908898363155,-0.8349169312266908,0
8773,morning,friday,3.8,59.7,0.4839,738.0,833.0,957.0,1010.0,-1.3433689916347369,-0.5651179520297046,0
8774,morning,friday,4.3,58.6,0.4915,1111.0,563.0,1279.0,1416.0,-0.4383736885020959,0.738148303413364,1
8775,morning,friday,7.1,50.0,0.5067,1370.0,445.0,1581.0,1817.0,0.9539267778558131,1.561263833166881,0
8776,morning,friday,11.1,38.4,0.5066,1278.0,483.0,1399.0,1870.0,0.6058516612663358,1.3920678631619914,0
8778,morning,friday,17.2,30.6,0.5949,951.0,618.0,1162.0,1305.0,-0.7864488050915732,0.4226206836745158,1
8779,afternoon,friday,17.8,33.3,0.6741,1052.0,551.0,1297.0,1205.0,-0.4383736885020959,0.6741282066547571,1
8780,afternoon,friday,18.8,31.8,0.6853,1123.0,508.0,1404.0,1339.0,0.0489314747231723,0.9942286904477916,0
8781,afternoon,friday,19.3,29.9,0.6604,1059.0,544.0,1319.0,1161.0,-0.2991436418663051,0.6832739347631296,0
8782,afternoon,friday,18.8,31.5,0.6752,985.0,585.0,1252.0,996.0,-0.7168337817736777,0.4134749555661434,1
8783,afternoon,friday,18.2,28.1,0.5817,992.0,601.0,1211.0,906.0,-0.5776037351378869,0.2305603933986952,0
8784,evening,friday,16.0,35.3,0.6356,1112.0,533.0,1349.0,1161.0,-0.4383736885020959,0.6558367504380124,1
8785,evening,friday,13.8,43.6,0.6825,1381.0,428.0,1661.0,1695.0,0.8843117545379177,1.561263833166881,0
8786,evening,friday,12.9,48.8,0.725,1374.0,435.0,1640.0,1705.0,1.1627718478094993,1.4972437364082742,0
8787,evening,friday,12.8,49.3,0.7277,1096.0,553.0,1350.0,1379.0,0.4666216146305448,0.7427211674675502,0
8788,night,friday,12.2,50.9,0.7202,850.0,690.0,1146.0,943.0,-0.925678851727364,-0.0666757701234081,0
8789,night,friday,10.6,55.9,0.7138,813.0,702.0,1156.0,1073.0,-1.1345239216810503,0.1848317528568331,1
8790,night,saturday,10.3,55.9,0.7014,797.0,688.0,1157.0,1213.0,-0.7864488050915732,0.3586005869159089,1
8791,night,saturday,10.2,55.8,0.6927,704.0,765.0,1077.0,898.0,-1.204138944998946,-0.1489873230987598,1
8792,night,saturday,10.0,57.3,0.7015,759.0,706.0,1113.0,1094.0,-1.204138944998946,0.1894046169110193,1
8793,night,saturday,10.2,57.9,0.7191,740.0,705.0,1113.0,1064.0,-1.2737539683168413,0.0796558796105504,1
8798,morning,saturday,10.6,66.1,0.8444,671.0,807.0,1137.0,570.0,-1.4129840149526325,-0.263308924453415,1
8799,morning,saturday,12.6,58.5,0.8517,800.0,679.0,1209.0,782.0,-1.3433689916347369,0.1345302482607848,1
8800,morning,saturday,15.0,48.6,0.8253,822.0,653.0,1184.0,744.0,-1.064908898363155,0.11623879204404,1
8801,morning,saturday,14.2,51.5,0.8313,846.0,646.0,1206.0,791.0,-0.9952938750452596,0.3174448104282331,1
8802,morning,saturday,15.1,48.6,0.8266,792.0,678.0,1177.0,749.0,-1.064908898363155,0.093374471773109,1
8803,afternoon,saturday,18.0,35.4,0.7233,804.0,702.0,1105.0,615.0,-1.2737539683168413,-0.1261230028278288,1
8804,afternoon,saturday,17.9,35.3,0.7184,859.0,640.0,1167.0,681.0,-1.1345239216810503,0.0430729671770607,1
8805,afternoon,saturday,17.7,35.0,0.7014,699.0,765.0,1042.0,515.0,-1.3433689916347369,-0.3319018852662081,1
8806,afternoon,saturday,17.6,35.5,0.7065,788.0,699.0,1115.0,583.0,-1.204138944998946,-0.0666757701234081,1
8807,afternoon,saturday,17.5,34.1,0.6775,881.0,648.0,1140.0,728.0,-0.9952938750452596,0.070510151502178,1
8808,evening,saturday,15.6,40.0,0.7018,910.0,622.0,1208.0,827.0,-0.8560638284094687,0.1939774809652055,1
8809,evening,saturday,14.0,47.8,0.7582,878.0,641.0,1224.0,844.0,-0.925678851727364,0.3037262182656745,1
8810,evening,saturday,13.2,51.4,0.776,1119.0,522.0,1415.0,1310.0,0.188161521358963,1.245736213428033,1
8811,evening,saturday,12.0,56.1,0.7832,1064.0,536.0,1350.0,1353.0,0.8146967312200221,1.1542789323443088,0
8812,night,saturday,11.6,54.7,0.7454,803.0,699.0,1130.0,907.0,-0.8560638284094687,-0.107831546611084,0
8813,night,saturday,12.0,53.3,0.7472,703.0,783.0,1070.0,646.0,-1.4129840149526325,-0.3776305258080701,1
8814,night,sunday,12.5,55.4,0.7999,641.0,892.0,1044.0,482.0,-1.4129840149526325,-0.4279320304041184,0
8815,night,sunday,12.3,56.0,0.7958,660.0,860.0,1071.0,526.0,-1.4129840149526325,-0.2770275166159736,1
8816,night,sunday,12.4,53.4,0.7669,672.0,819.0,1069.0,595.0,-1.3433689916347369,-0.4004948460790012,0
8823,morning,sunday,12.9,49.9,0.7406,651.0,861.0,1060.0,601.0,-1.4129840149526325,-0.3501933414829529,1
8824,morning,sunday,13.9,47.3,0.7479,765.0,711.0,1134.0,962.0,-1.2737539683168413,0.225987529344509,1
8825,morning,sunday,13.5,51.6,0.7931,887.0,607.0,1238.0,1231.0,-0.7864488050915732,0.7884498080094123,1
8826,morning,sunday,13.2,56.2,0.8499,981.0,535.0,1368.0,1396.0,-0.3687586651842005,1.2640276696447776,1
8827,afternoon,sunday,14.2,57.8,0.9292,921.0,570.0,1345.0,1297.0,-0.5079887118199915,0.980510098285233,1
8828,afternoon,sunday,17.2,46.2,0.8989,641.0,803.0,1103.0,616.0,-1.2737539683168413,-0.2450174682366702,1
8829,afternoon,sunday,19.9,36.6,0.8406,668.0,855.0,1109.0,509.0,-1.4129840149526325,-0.1489873230987598,1
8830,afternoon,sunday,19.7,37.1,0.8399,762.0,742.0,1158.0,590.0,-1.2737539683168413,0.2214146652903228,1
8831,afternoon,sunday,19.0,37.4,0.8122,795.0,710.0,1157.0,718.0,-1.1345239216810503,0.3860377712410262,1
8832,evening,sunday,16.4,43.5,0.8055,861.0,642.0,1234.0,898.0,-0.925678851727364,0.4866407804331227,1
8833,evening,sunday,15.1,49.8,0.8458,1200.0,469.0,1520.0,1577.0,0.7450817079021269,1.97282159804364,1
8834,evening,sunday,14.8,51.0,0.8507,1066.0,525.0,1397.0,1560.0,0.4666216146305448,1.3554849507285018,0
8835,evening,sunday,14.6,51.6,0.8508,837.0,665.0,1204.0,1208.0,-0.7864488050915732,0.3586005869159089,1
8836,night,sunday,13.7,52.1,0.8121,911.0,613.0,1245.0,1244.0,-0.8560638284094687,0.4454850039454469,1
8837,night,sunday,13.2,55.6,0.8412,861.0,649.0,1217.0,1181.0,-0.8560638284094687,0.4409121398912606,1
8838,night,monday,13.2,55.9,0.8465,699.0,787.0,1085.0,828.0,-1.204138944998946,-0.2495903322908564,0
8839,night,monday,11.7,62.1,0.8535,771.0,733.0,1178.0,923.0,-1.204138944998946,0.0796558796105504,1
8840,night,monday,9.9,68.9,0.8388,778.0,705.0,1187.0,1096.0,-1.2737539683168413,0.0385001031228745,1
8841,night,monday,9.8,68.0,0.8227,701.0,761.0,1122.0,1106.0,-1.4129840149526325,-0.1535601871529461,1
8843,morning,monday,8.4,74.5,0.8241,647.0,824.0,1090.0,937.0,-0.925678851727364,-0.4325048944583046,0
8844,morning,monday,9.2,71.0,0.8299,730.0,735.0,1139.0,1049.0,-0.7864488050915732,-0.0346657217441047,0
8845,morning,monday,9.9,67.6,0.8239,880.0,634.0,1257.0,1180.0,-0.3687586651842005,0.2991533542114883,0
8846,morning,monday,10.8,64.4,0.8328,1169.0,481.0,1543.0,1514.0,0.9539267778558131,1.4606608239747845,0
8847,morning,monday,11.7,61.7,0.8483,1374.0,411.0,1763.0,1771.0,1.3020018944452905,2.110007519669226,0
