,true_error,time_slot,day_of_week,T,RH,AH,PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S5(O3),true_label,given_label
5877,0,night,wednesday,3.9,47.7,0.3901,788.0,514.0,1285.0,354.0,0.4863,0.5294
5878,0,night,wednesday,4.0,47.8,0.3939,788.0,487.0,1346.0,329.0,0.4333,0.5281
5879,0,night,wednesday,3.9,50.9,0.4144,763.0,428.0,1532.0,296.0,0.2653,0.5198
5880,0,night,wednesday,3.3,52.8,0.4137,747.0,390.0,1775.0,266.0,0.1768,0.5068
5881,0,morning,wednesday,2.7,53.9,0.4062,744.0,383.0,1881.0,253.0,0.1503,0.4944
5882,0,morning,wednesday,2.8,54.4,0.411,774.0,441.0,1646.0,282.0,0.3095,0.5219
5883,0,morning,wednesday,3.6,49.0,0.3915,800.0,492.0,1310.0,353.0,0.6278,0.5377
5884,0,morning,wednesday,3.3,50.2,0.3934,896.0,668.0,1043.0,519.0,1.2026,0.6091
5885,0,morning,wednesday,3.5,47.5,0.3778,913.0,733.0,902.0,681.0,1.4413,0.6187
5886,0,morning,wednesday,4.3,49.4,0.4136,871.0,638.0,1022.0,583.0,1.2645,0.5906
5887,0,morning,wednesday,4.5,48.4,0.4131,872.0,662.0,1007.0,628.0,1.1849,0.6002
5888,0,morning,wednesday,4.3,50.0,0.4199,858.0,634.0,1053.0,566.0,1.1495,0.596
5889,0,afternoon,wednesday,4.3,49.7,0.4166,876.0,683.0,993.0,572.0,1.0788,0.6139
5890,0,afternoon,wednesday,4.9,45.3,0.3955,900.0,751.0,891.0,637.0,1.1407,0.6269
5891,0,afternoon,wednesday,5.6,42.4,0.3884,864.0,678.0,987.0,579.0,1.1672,0.5947
5892,0,afternoon,wednesday,5.7,43.1,0.3984,902.0,721.0,924.0,666.0,1.176,0.618
5893,0,afternoon,wednesday,4.8,49.7,0.4305,916.0,720.0,912.0,707.0,1.1141,0.6331
5894,0,evening,wednesday,5.1,43.0,0.3821,1004.0,918.0,752.0,990.0,1.5651,0.7093
5895,0,evening,wednesday,5.3,44.4,0.397,1024.0,945.0,729.0,1026.0,1.6358,0.7368
5896,0,evening,wednesday,4.9,47.9,0.418,1011.0,884.0,763.0,910.0,1.4944,0.7196
5897,0,evening,wednesday,4.7,50.8,0.4398,1006.0,822.0,794.0,897.0,1.3352,0.7039
5898,0,night,wednesday,4.6,54.8,0.4704,913.0,645.0,966.0,651.0,1.008,0.6331
5899,0,night,wednesday,4.0,56.8,0.4688,905.0,620.0,986.0,598.0,0.7958,0.6208
5900,0,night,thursday,4.2,46.8,0.39,872.0,628.0,1009.0,560.0,0.7693,0.5885
5901,0,night,thursday,4.5,42.0,0.3571,843.0,597.0,1059.0,527.0,0.7339,0.5548
5902,0,night,thursday,4.1,42.1,0.3487,863.0,622.0,1025.0,574.0,0.6543,0.5672
5903,0,night,thursday,4.4,42.2,0.3571,769.0,412.0,1481.0,326.0,0.2476,0.4992
5904,0,morning,thursday,4.1,45.9,0.3804,778.0,417.0,1531.0,312.0,0.2299,0.5116
5905,0,morning,thursday,4.3,42.5,0.3556,801.0,470.0,1313.0,382.0,0.5394,0.5233
5906,0,morning,thursday,4.6,38.1,0.3267,827.0,533.0,1198.0,488.0,0.8047,0.5322
5907,0,morning,thursday,4.6,39.4,0.3367,1038.0,837.0,822.0,915.0,1.627,0.6675
5908,1,morning,thursday,4.8,41.9,0.3634,1040.0,917.0,739.0,1021.0,1.8039,0.7128
5909,0,morning,thursday,5.9,40.2,0.376,980.0,790.0,839.0,897.0,1.6358,0.6414
5910,0,morning,thursday,7.0,38.4,0.3861,912.0,683.0,961.0,699.0,1.1053,0.5988
5911,0,morning,thursday,6.6,40.2,0.3944,887.0,649.0,1009.0,588.0,0.9196,0.5864
5912,0,afternoon,thursday,6.6,41.2,0.4046,922.0,716.0,930.0,643.0,1.0169,0.6132
5913,0,afternoon,thursday,7.3,36.8,0.3779,928.0,748.0,900.0,685.0,1.1141,0.618
5914,0,afternoon,thursday,7.3,35.0,0.3584,921.0,736.0,921.0,673.0,1.1053,0.605
5915,0,afternoon,thursday,7.0,33.5,0.3367,905.0,747.0,924.0,691.0,1.2291,0.5837
5916,0,afternoon,thursday,6.5,32.4,0.3155,906.0,769.0,913.0,726.0,1.2556,0.594
5917,0,evening,thursday,5.7,33.9,0.3131,981.0,886.0,819.0,912.0,1.5032,0.6372
5918,1,evening,thursday,5.0,36.1,0.3178,1053.0,987.0,750.0,1048.0,1.7243,0.7039
5919,1,evening,thursday,4.7,38.3,0.3306,1086.0,1032.0,717.0,1136.0,1.7862,0.7203
5920,0,evening,thursday,4.5,39.9,0.339,967.0,811.0,863.0,909.0,1.4855,0.6256
5921,0,night,thursday,4.3,41.1,0.3451,902.0,689.0,995.0,719.0,1.1318,0.5754
5922,0,night,thursday,4.0,43.1,0.3551,916.0,725.0,953.0,746.0,1.0169,0.5871
5923,0,night,friday,3.7,46.0,0.3701,895.0,677.0,999.0,700.0,0.9815,0.5679
5924,0,night,friday,3.3,47.4,0.3716,866.0,613.0,1075.0,579.0,0.8577,0.5562
5925,0,night,friday,3.0,49.1,0.3774,861.0,585.0,1120.0,553.0,0.6809,0.5542
5926,0,night,friday,3.6,48.0,0.3835,849.0,522.0,1158.0,467.0,0.451,0.5349
5927,0,morning,friday,4.0,47.8,0.3919,818.0,486.0,1282.0,422.0,0.4333,0.5363
5928,0,morning,friday,4.1,48.1,0.3975,864.0,554.0,1159.0,545.0,0.6986,0.5624
5929,0,morning,friday,4.1,47.4,0.3926,856.0,559.0,1138.0,556.0,0.8135,0.5562
5930,0,morning,friday,4.2,48.7,0.4073,1024.0,823.0,827.0,879.0,1.4767,0.6812
5931,1,morning,friday,4.1,49.8,0.4117,1050.0,909.0,742.0,993.0,1.8215,0.7245
5932,0,morning,friday,4.3,48.4,0.4043,984.0,832.0,822.0,892.0,1.627,0.6633
5933,0,morning,friday,4.6,49.7,0.4271,990.0,808.0,838.0,901.0,1.5563,0.6695
5934,1,morning,friday,4.5,49.6,0.421,970.0,798.0,842.0,874.0,1.6889,0.6462
5935,0,afternoon,friday,4.4,48.4,0.4087,943.0,781.0,871.0,722.0,1.2998,0.6352
5936,0,afternoon,friday,4.7,47.2,0.4075,994.0,871.0,793.0,836.0,1.5386,0.6846
5937,0,afternoon,friday,4.2,49.5,0.4118,932.0,767.0,888.0,669.0,1.4767,0.6318
5938,0,afternoon,friday,3.4,50.7,0.3991,891.0,706.0,949.0,600.0,1.2203,0.5906
5939,0,night,saturday,1.9,49.7,0.3528,793.0,480.0,1306.0,376.0,0.5305,0.5116
5940,0,night,saturday,1.4,53.8,0.3687,776.0,445.0,1460.0,330.0,0.3006,0.5061
5941,0,morning,saturday,1.0,54.7,0.3657,766.0,448.0,1494.0,321.0,0.2741,0.504
5942,0,morning,saturday,1.4,52.3,0.3591,774.0,458.0,1473.0,334.0,0.3272,0.5047
5943,0,morning,saturday,1.6,51.0,0.3561,801.0,494.0,1324.0,395.0,0.5129,0.5178
5944,0,morning,saturday,1.4,53.1,0.3642,847.0,586.0,1163.0,473.0,0.8135,0.559
5945,0,morning,saturday,1.7,54.1,0.3785,874.0,641.0,1022.0,553.0,0.9727,0.5885
5946,0,morning,saturday,2.5,51.0,0.3778,879.0,642.0,1027.0,545.0,0.8931,0.5741
5947,0,morning,saturday,2.9,48.7,0.3706,888.0,652.0,1025.0,547.0,0.8489,0.572
5948,0,morning,saturday,3.6,45.8,0.3674,873.0,610.0,1051.0,527.0,0.9019,0.5624
5949,0,afternoon,saturday,3.1,48.1,0.3722,877.0,618.0,1027.0,505.0,0.8489,0.57
5950,0,afternoon,saturday,3.4,46.6,0.3668,893.0,653.0,987.0,550.0,0.9019,0.5803
5951,0,afternoon,saturday,3.7,45.8,0.3697,866.0,602.0,1071.0,465.0,0.7781,0.5555
5952,0,afternoon,saturday,4.4,43.7,0.3688,873.0,629.0,1049.0,467.0,0.7693,0.561
5953,0,afternoon,saturday,4.0,44.9,0.3689,911.0,676.0,998.0,555.0,1.0169,0.5871
5954,0,evening,saturday,3.3,46.8,0.3671,908.0,653.0,980.0,551.0,1.0434,0.5816
5955,0,evening,saturday,3.1,48.1,0.3707,907.0,657.0,981.0,569.0,1.1849,0.5796
5956,0,evening,saturday,2.8,49.0,0.37,925.0,678.0,960.0,594.0,1.1053,0.5912
5957,0,evening,saturday,3.1,47.4,0.3661,920.0,649.0,983.0,598.0,1.2379,0.583
5958,0,night,saturday,2.9,49.0,0.3725,865.0,561.0,1102.0,434.0,0.7339,0.5432
5959,0,night,saturday,2.8,49.1,0.3726,867.0,553.0,1136.0,412.0,0.6455,0.5439
5960,0,night,sunday,2.9,49.7,0.3782,900.0,604.0,1051.0,469.0,0.8135,0.5597
5961,0,night,sunday,3.8,46.5,0.3762,901.0,599.0,1023.0,515.0,0.9638,0.5665
5962,0,night,sunday,3.2,46.9,0.3658,863.0,560.0,1107.0,430.0,0.7251,0.5404
5963,0,night,sunday,3.1,44.8,0.3473,873.0,565.0,1097.0,494.0,0.7339,0.5445
5964,0,morning,sunday,3.1,44.4,0.342,806.0,459.0,1322.0,368.0,0.4421,0.4999
5965,0,morning,sunday,3.0,43.4,0.3337,801.0,454.0,1374.0,348.0,0.3891,0.4992
5966,0,morning,sunday,2.8,43.8,0.3308,790.0,431.0,1439.0,354.0,0.4333,0.4958
5967,0,morning,sunday,2.7,43.2,0.3259,805.0,465.0,1358.0,382.0,0.5482,0.5054
5968,0,morning,sunday,3.3,42.3,0.3299,843.0,520.0,1202.0,450.0,0.7516,0.5233
5969,0,morning,sunday,4.6,39.0,0.333,849.0,537.0,1148.0,460.0,0.7251,0.5198
5970,0,morning,sunday,5.6,37.5,0.3426,872.0,583.0,1126.0,441.0,0.6809,0.5253
5971,0,morning,sunday,7.2,34.2,0.3488,890.0,585.0,1097.0,454.0,0.8135,0.5329
5972,0,afternoon,sunday,6.9,35.6,0.3561,874.0,552.0,1128.0,415.0,0.84,0.5219
5973,0,afternoon,sunday,8.2,30.1,0.3281,863.0,553.0,1133.0,419.0,0.84,0.5095
5974,0,afternoon,sunday,7.6,27.9,0.2927,840.0,566.0,1176.0,368.0,0.672,0.4924
5975,0,afternoon,sunday,7.9,25.9,0.2774,845.0,569.0,1151.0,397.0,0.84,0.4869
5976,0,afternoon,sunday,7.8,28.3,0.3017,888.0,625.0,1062.0,510.0,1.0434,0.5239
5977,0,evening,sunday,6.3,28.8,0.2772,845.0,582.0,1120.0,473.0,1.0876,0.4937
5978,0,evening,sunday,5.4,30.1,0.2726,880.0,641.0,1077.0,537.0,1.2379,0.5212
5979,0,evening,sunday,5.0,31.1,0.273,917.0,708.0,972.0,670.0,1.4413,0.5404
5980,0,evening,sunday,4.6,33.8,0.2898,927.0,715.0,965.0,711.0,1.4502,0.5473
5981,0,night,sunday,4.3,36.6,0.3064,868.0,615.0,1095.0,551.0,1.0611,0.5164
5982,0,night,sunday,4.0,39.0,0.3203,932.0,685.0,996.0,670.0,1.1495,0.5631
5983,0,night,monday,2.9,42.8,0.3276,971.0,741.0,901.0,771.0,1.2822,0.5933
5984,0,night,monday,3.4,38.9,0.3076,891.0,650.0,987.0,586.0,1.1141,0.537
5985,0,night,monday,4.0,36.4,0.2982,806.0,495.0,1282.0,355.0,0.5394,0.4704
5986,0,night,monday,3.7,37.7,0.3024,791.0,435.0,1486.0,292.0,0.3272,0.4587
5987,0,morning,monday,3.4,38.9,0.3075,787.0,415.0,1474.0,293.0,0.3272,0.458
5988,0,morning,monday,3.7,37.5,0.3012,814.0,449.0,1363.0,328.0,0.4421,0.4628
5989,0,morning,monday,3.7,35.2,0.2833,844.0,538.0,1164.0,479.0,0.9638,0.4985
5990,1,morning,monday,3.7,33.9,0.2732,1049.0,863.0,826.0,979.0,1.7508,0.6338
5991,1,morning,monday,6.6,34.4,0.3359,1293.0,1153.0,602.0,1667.0,2.5024,0.7835
5992,1,morning,monday,10.0,22.4,0.2753,1121.0,1066.0,683.0,1378.0,2.2637,0.7142
5993,1,morning,monday,11.9,18.6,0.2581,1112.0,1078.0,683.0,1426.0,2.3079,0.7059
5994,0,afternoon,monday,12.5,17.2,0.2477,1060.0,1048.0,707.0,1246.0,1.6005,0.675
5995,1,afternoon,monday,13.2,17.3,0.2606,1056.0,1040.0,711.0,1187.0,1.7154,0.6702
5996,1,afternoon,monday,13.5,18.7,0.2872,1131.0,1139.0,643.0,1363.0,1.8923,0.7533
5997,1,afternoon,monday,14.1,18.2,0.2908,1162.0,1170.0,618.0,1425.0,1.8039,0.7766
5998,1,afternoon,monday,13.0,20.3,0.303,1283.0,1328.0,552.0,1722.0,2.0161,0.8886
5999,1,evening,monday,10.4,24.7,0.3116,1414.0,1490.0,488.0,2051.0,2.3875,0.984
6000,1,evening,monday,8.6,29.8,0.3344,1486.0,1570.0,455.0,2179.0,2.5201,1.0692
6001,1,evening,monday,7.3,36.8,0.3771,1523.0,1533.0,456.0,2214.0,2.4936,1.052
6002,1,evening,monday,6.3,39.4,0.3795,1283.0,1149.0,587.0,1799.0,2.078,0.7883
6003,1,night,monday,5.4,43.5,0.3922,1109.0,863.0,737.0,1527.0,1.8392,0.6592
6004,0,night,monday,5.1,45.6,0.4056,1055.0,782.0,798.0,1377.0,1.4236,0.6455
6005,0,night,tuesday,4.2,49.4,0.412,1038.0,756.0,813.0,1317.0,1.291,0.6324
6006,0,night,tuesday,4.1,50.1,0.415,996.0,698.0,871.0,1228.0,1.0876,0.6139
6007,0,night,tuesday,4.1,51.5,0.4263,995.0,680.0,879.0,1201.0,0.9638,0.6208
6008,0,night,tuesday,2.5,64.8,0.4807,1042.0,688.0,814.0,1204.0,1.0169,0.6421
6009,0,morning,tuesday,1.8,68.9,0.4878,1042.0,701.0,795.0,1216.0,1.008,0.6489
6010,0,morning,tuesday,2.0,64.9,0.4661,1024.0,724.0,814.0,1198.0,1.0788,0.6482
6011,0,morning,tuesday,2.2,65.3,0.473,1147.0,886.0,702.0,1381.0,1.3175,0.7251
6012,0,morning,tuesday,3.1,64.0,0.4938,1496.0,1298.0,492.0,1873.0,1.6535,0.9895
6013,0,morning,tuesday,3.7,61.7,0.4967,1541.0,1353.0,449.0,2112.0,1.7508,1.0245
6014,0,morning,tuesday,4.4,58.8,0.4979,1491.0,1215.0,503.0,2038.0,1.7331,0.9222
6015,0,morning,tuesday,5.8,54.1,0.502,1533.0,1334.0,466.0,2118.0,1.9276,0.9847
6016,1,morning,tuesday,7.3,50.8,0.5226,1507.0,1292.0,479.0,2110.0,2.0072,0.9469
6017,0,afternoon,tuesday,9.5,47.2,0.5589,1451.0,1264.0,497.0,1965.0,1.6005,0.9669
6018,0,afternoon,tuesday,11.8,44.4,0.6118,1432.0,1264.0,487.0,1888.0,1.5828,1.0136
6019,0,afternoon,tuesday,12.7,45.5,0.6648,1408.0,1202.0,506.0,1774.0,1.3352,0.9689
6020,0,afternoon,tuesday,13.5,44.8,0.6898,1377.0,1129.0,540.0,1626.0,1.4325,0.9559
6021,0,afternoon,tuesday,12.3,48.9,0.6967,1454.0,1190.0,508.0,1761.0,1.459,0.9847
6022,0,evening,tuesday,10.8,40.3,0.5201,1268.0,1128.0,573.0,1533.0,1.5297,0.8618
6023,0,evening,tuesday,9.4,36.7,0.4324,1259.0,1211.0,559.0,1531.0,1.6624,0.8536
6024,0,evening,tuesday,8.3,39.5,0.4318,1261.0,1143.0,595.0,1477.0,1.6447,0.8295
6025,0,evening,tuesday,7.8,41.3,0.4389,1133.0,971.0,683.0,1332.0,1.5209,0.7272
6026,0,night,tuesday,7.3,43.8,0.4505,1054.0,818.0,777.0,1210.0,1.3264,0.6633
6027,0,night,tuesday,6.7,47.6,0.4688,1055.0,783.0,805.0,1167.0,1.2114,0.6654
6028,0,night,wednesday,6.6,51.2,0.5007,1059.0,747.0,820.0,1133.0,1.176,0.662
6029,0,night,wednesday,6.4,52.6,0.5074,1063.0,769.0,807.0,1109.0,1.0788,0.6819
6030,0,night,wednesday,5.3,57.8,0.5177,1135.0,854.0,722.0,1218.0,1.1495,0.7313
6031,0,night,wednesday,3.3,66.8,0.5215,1058.0,753.0,764.0,1149.0,1.0699,0.6771
6032,0,morning,wednesday,3.7,62.9,0.5059,1040.0,688.0,846.0,1090.0,1.0169,0.6318
6033,0,morning,wednesday,2.6,67.5,0.5034,1069.0,737.0,792.0,1114.0,1.1053,0.6496
6034,0,morning,wednesday,3.5,60.9,0.4857,1042.0,771.0,795.0,1089.0,1.2026,0.6462
6035,0,morning,wednesday,2.7,63.4,0.4787,1322.0,1151.0,566.0,1446.0,1.5386,0.8831
6036,0,morning,wednesday,2.8,64.2,0.4859,1549.0,1485.0,422.0,1930.0,1.9807,1.1248
6037,1,morning,wednesday,5.8,53.1,0.4942,1416.0,1285.0,501.0,1809.0,2.0338,0.9545
6038,0,morning,wednesday,9.7,40.1,0.4832,1337.0,1143.0,560.0,1769.0,1.8127,0.8487
6039,0,morning,wednesday,12.7,30.0,0.4398,1281.0,1132.0,577.0,1696.0,1.8039,0.8281
6040,0,afternoon,wednesday,13.7,20.7,0.3221,1037.0,981.0,721.0,1086.0,1.2291,0.6867
6041,0,afternoon,wednesday,13.7,19.9,0.3114,1028.0,983.0,728.0,1048.0,1.176,0.6723
6042,0,afternoon,wednesday,14.1,18.1,0.2884,984.0,913.0,762.0,990.0,1.123,0.6386
6043,0,afternoon,wednesday,14.5,18.0,0.2956,1010.0,940.0,759.0,1027.0,1.0965,0.6592
6044,0,afternoon,wednesday,13.2,20.4,0.3074,1113.0,1096.0,645.0,1359.0,1.3971,0.7499
6045,0,evening,wednesday,10.5,25.1,0.3194,1253.0,1284.0,536.0,1618.0,1.5121,0.8824
6046,0,evening,wednesday,8.9,31.4,0.3597,1400.0,1499.0,461.0,1869.0,1.7066,1.0486
6047,0,evening,wednesday,8.2,36.2,0.3953,1470.0,1584.0,436.0,2033.0,1.7243,1.1269
6048,1,evening,wednesday,6.7,39.6,0.3906,1281.0,1168.0,571.0,1756.0,1.8746,0.8206
6049,1,night,wednesday,5.8,42.0,0.3904,1084.0,855.0,748.0,1446.0,1.7066,0.6448
6050,0,night,wednesday,4.9,45.9,0.3999,1097.0,892.0,719.0,1423.0,1.4767,0.6723
6051,0,night,thursday,4.5,47.9,0.4079,1032.0,791.0,793.0,1278.0,1.3794,0.6283
6052,0,night,thursday,3.9,51.6,0.4226,1046.0,812.0,782.0,1265.0,1.3529,0.6455
6053,0,night,thursday,3.4,54.7,0.4323,975.0,707.0,860.0,1107.0,1.1318,0.6194
6054,0,night,thursday,2.0,60.8,0.4337,926.0,623.0,954.0,1011.0,0.8489,0.5995
6055,0,morning,thursday,1.2,63.7,0.4327,932.0,645.0,916.0,1006.0,0.9285,0.6057
6056,0,morning,thursday,2.1,60.3,0.4368,937.0,640.0,923.0,1010.0,1.1495,0.5974
6057,0,morning,thursday,1.3,63.1,0.4322,996.0,724.0,861.0,1067.0,1.1849,0.6441
6058,1,morning,thursday,1.3,64.8,0.441,1382.0,1202.0,534.0,1630.0,2.4317,0.9284
6059,1,morning,thursday,2.1,62.2,0.4491,1544.0,1530.0,416.0,2030.0,2.7323,1.1715
6060,1,morning,thursday,5.1,50.8,0.4499,1429.0,1317.0,495.0,1916.0,2.8473,0.9785
6061,1,morning,thursday,8.5,39.7,0.4425,1312.0,1164.0,570.0,1761.0,2.9445,0.8446
6062,1,morning,thursday,11.5,33.0,0.4476,1205.0,989.0,643.0,1597.0,2.078,0.7444
6063,1,afternoon,thursday,12.2,34.3,0.4864,1322.0,1110.0,568.0,1776.0,2.131,0.8295
6064,1,afternoon,thursday,13.5,35.0,0.5396,1301.0,1074.0,574.0,1636.0,1.8923,0.8618
6065,0,afternoon,thursday,14.9,34.9,0.5869,1280.0,1030.0,597.0,1480.0,1.5386,0.8556
6066,0,afternoon,thursday,15.7,34.5,0.6111,1256.0,986.0,612.0,1413.0,1.3883,0.8515
6067,0,afternoon,thursday,14.7,37.2,0.618,1358.0,1128.0,545.0,1611.0,1.5032,0.9229
6068,0,evening,thursday,12.2,44.8,0.6342,1713.0,1605.0,383.0,2186.0,1.8746,1.2841
6069,0,evening,thursday,10.3,52.4,0.6578,1655.0,1527.0,393.0,2203.0,2.2018,1.2072
6070,1,evening,thursday,9.3,55.5,0.6503,1444.0,1227.0,485.0,1891.0,2.0426,0.971
6071,1,evening,thursday,8.3,57.6,0.6304,1314.0,1069.0,571.0,1662.0,1.91,0.8728
6072,0,night,thursday,6.3,65.1,0.6237,1368.0,1164.0,524.0,1674.0,1.9188,0.927
6073,1,night,thursday,6.5,63.1,0.6132,1195.0,943.0,645.0,1462.0,1.795,0.789
6074,0,night,friday,6.0,62.7,0.589,1083.0,828.0,734.0,1273.0,1.4236,0.7327
6075,0,night,friday,5.1,65.4,0.5797,1055.0,771.0,781.0,1174.0,1.2998,0.7073
6076,0,night,friday,4.7,64.6,0.5568,973.0,672.0,887.0,1031.0,0.9815,0.6551
6077,0,night,friday,5.0,63.5,0.5575,949.0,657.0,895.0,991.0,1.0169,0.651
6078,0,morning,friday,3.9,65.5,0.5367,920.0,601.0,974.0,925.0,0.7074,0.6318
6079,0,morning,friday,1.8,74.5,0.5271,989.0,703.0,843.0,1017.0,1.0788,0.6784
6080,0,morning,friday,1.8,73.7,0.5198,1100.0,854.0,714.0,1187.0,1.6447,0.7382
6081,1,morning,friday,2.3,70.9,0.5182,1411.0,1288.0,492.0,1638.0,2.7058,1.0108
6082,1,morning,friday,4.4,61.1,0.5176,1328.0,1300.0,499.0,1672.0,2.6616,0.9648
6083,1,morning,friday,7.7,49.8,0.5267,1308.0,1189.0,534.0,1656.0,2.4228,0.9099
6084,1,morning,friday,12.1,36.9,0.5212,1280.0,1127.0,558.0,1641.0,2.1841,0.8769
6085,0,morning,friday,15.0,28.5,0.4821,1056.0,857.0,735.0,1117.0,1.4944,0.7059
6086,0,afternoon,friday,14.5,28.3,0.4665,1019.0,825.0,781.0,901.0,1.2203,0.6826
6087,0,afternoon,friday,12.9,31.8,0.4707,1084.0,923.0,712.0,1046.0,1.3175,0.7451
6088,0,afternoon,friday,12.1,32.3,0.4548,998.0,841.0,792.0,884.0,1.459,0.6723
6089,0,afternoon,friday,11.3,33.5,0.4476,987.0,816.0,816.0,821.0,1.3794,0.6585
6090,0,afternoon,friday,11.4,32.6,0.4373,1079.0,932.0,719.0,1056.0,1.627,0.699
6091,0,evening,friday,9.1,37.8,0.4372,1096.0,954.0,687.0,1139.0,1.742,0.7451
6092,1,evening,friday,8.1,41.0,0.4458,1146.0,1043.0,639.0,1248.0,1.8039,0.8027
6093,1,evening,friday,7.7,41.9,0.4409,1125.0,1025.0,653.0,1200.0,1.8304,0.7876
6094,1,evening,friday,7.1,43.9,0.4433,1130.0,968.0,680.0,1220.0,1.8392,0.7567
6095,0,night,friday,6.3,45.8,0.4408,1017.0,805.0,807.0,1032.0,1.5386,0.6578
6096,0,night,friday,6.0,46.1,0.4351,1017.0,776.0,843.0,971.0,1.3883,0.6496
6097,0,night,saturday,5.5,49.0,0.4471,1041.0,778.0,828.0,1011.0,1.4678,0.6503
6098,0,night,saturday,4.9,52.0,0.4548,1034.0,769.0,816.0,1049.0,1.4767,0.6537
6099,0,night,saturday,4.1,54.7,0.4536,1009.0,751.0,828.0,1053.0,1.3617,0.6448
6100,0,night,saturday,1.5,66.2,0.4571,1084.0,859.0,703.0,1163.0,1.4502,0.6984
6101,0,morning,saturday,1.0,67.7,0.4523,989.0,731.0,815.0,1018.0,1.3175,0.6427
6102,0,morning,saturday,0.8,69.9,0.4591,1047.0,792.0,757.0,1121.0,1.3264,0.6572
6103,1,morning,saturday,1.3,67.2,0.4598,1091.0,868.0,705.0,1200.0,1.8127,0.7011
6104,1,morning,saturday,2.0,63.6,0.4564,1263.0,1074.0,614.0,1403.0,2.5024,0.8227
6105,1,morning,saturday,4.1,52.7,0.4345,1165.0,1024.0,646.0,1365.0,2.7411,0.7787
6106,1,morning,saturday,7.5,39.2,0.4091,966.0,760.0,877.0,940.0,1.7685,0.6112
6107,0,morning,saturday,9.0,34.5,0.398,927.0,702.0,932.0,750.0,1.2998,0.5816
6108,0,morning,saturday,9.2,34.5,0.4025,909.0,678.0,960.0,652.0,1.1318,0.5754
6109,0,afternoon,saturday,9.3,33.8,0.3981,941.0,723.0,922.0,643.0,1.0699,0.6043
6110,0,afternoon,saturday,9.3,33.1,0.3874,903.0,696.0,932.0,629.0,1.1407,0.5837
6111,0,afternoon,saturday,9.7,30.8,0.3716,891.0,668.0,991.0,549.0,0.9727,0.5624
6112,0,afternoon,saturday,9.6,31.1,0.3718,904.0,674.0,968.0,578.0,1.1141,0.5658
6113,0,afternoon,saturday,8.6,32.8,0.3669,900.0,659.0,990.0,582.0,1.0699,0.5542
6114,0,evening,saturday,7.2,35.0,0.3567,926.0,725.0,933.0,694.0,1.2556,0.5816
6115,0,evening,saturday,6.4,36.8,0.3566,999.0,821.0,846.0,926.0,1.5386,0.6283
6116,0,evening,saturday,6.0,40.2,0.3773,994.0,774.0,854.0,915.0,1.4855,0.6297
6117,0,evening,saturday,5.5,42.6,0.3874,1010.0,801.0,826.0,986.0,1.5916,0.6482
6118,0,night,saturday,4.9,43.7,0.3809,938.0,685.0,934.0,840.0,1.3883,0.5974
6119,0,night,saturday,4.2,43.2,0.3605,983.0,760.0,869.0,939.0,1.4325,0.6166
6120,0,night,sunday,4.0,39.2,0.3228,963.0,749.0,900.0,869.0,1.5297,0.5727
6121,0,night,sunday,3.7,40.1,0.323,962.0,756.0,902.0,908.0,1.5563,0.5789
6122,0,night,sunday,3.1,47.1,0.3638,980.0,761.0,854.0,1051.0,1.5209,0.6015
6123,0,night,sunday,0.8,53.8,0.3542,898.0,624.0,987.0,871.0,0.955,0.5665
6124,0,morning,sunday,1.2,51.9,0.3515,854.0,572.0,1070.0,793.0,0.7781,0.5411
6125,0,morning,sunday,1.0,52.2,0.3489,838.0,531.0,1146.0,753.0,0.7516,0.5315
6126,0,morning,sunday,0.6,53.3,0.3467,831.0,543.0,1132.0,737.0,0.7781,0.5404
6127,0,morning,sunday,0.8,52.8,0.3468,833.0,526.0,1169.0,722.0,0.8312,0.5294
6128,0,morning,sunday,0.3,53.7,0.3424,870.0,582.0,1091.0,737.0,1.0169,0.5432
6129,0,morning,sunday,4.1,42.9,0.3551,984.0,727.0,891.0,913.0,1.2114,0.6235
6130,1,morning,sunday,8.0,33.3,0.3591,1065.0,844.0,780.0,1117.0,1.8746,0.6723
6131,0,morning,sunday,10.7,25.2,0.3242,968.0,743.0,886.0,774.0,1.5297,0.5768
6132,0,afternoon,sunday,11.1,23.5,0.3105,911.0,683.0,981.0,558.0,1.1937,0.5425
6133,0,afternoon,sunday,10.6,26.0,0.332,868.0,590.0,1081.0,420.0,0.8842,0.5171
6134,0,afternoon,sunday,10.3,27.7,0.3481,868.0,576.0,1128.0,363.0,0.6897,0.5184
6135,0,afternoon,sunday,10.2,28.3,0.3516,904.0,633.0,1040.0,410.0,0.8842,0.5418
6136,0,afternoon,sunday,9.2,29.9,0.3479,944.0,693.0,928.0,568.0,1.3264,0.5713
6137,0,evening,sunday,6.9,36.4,0.3635,925.0,649.0,1003.0,570.0,1.2556,0.5624
6138,0,evening,sunday,6.0,38.0,0.3584,985.0,736.0,891.0,774.0,1.459,0.6009
6139,0,evening,sunday,5.8,36.4,0.3385,1002.0,780.0,855.0,857.0,1.5828,0.6125
6140,0,evening,sunday,5.8,35.4,0.3286,938.0,692.0,937.0,737.0,1.3175,0.5528
6141,0,night,sunday,5.4,36.6,0.3304,896.0,627.0,1033.0,610.0,1.1141,0.537
6142,0,night,sunday,5.1,37.9,0.3358,907.0,614.0,1052.0,627.0,1.0611,0.537
